    0.271521151576364750E+00    0.118138189229714849E+00    0.321625661330086410E+00    0.288714997863833978E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.474303020007596682-320
    0.140688580564220789E+00    0.295565707106304754E+00    0.271402576853895239E+00    0.292343135475579219E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.201888968548519759E+00    0.833899898852265981E-01    0.308160611534861351E+00    0.406560430031392250E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.272856407166239157E+00    0.350240435567323927E+00    0.788101498145377284E-02    0.369022142284983146E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.106885932396442607E-01    0.519505212127733706E+00    0.233200435011962970E+00    0.236605759620659079E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.144461689352107042E+00    0.252755448594819188E+00    0.331896598349744498E+00    0.270886263703329300E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.291816825059291018E+00    0.343423480221212940E+00    0.255730051742367182E+00    0.109029642977128874E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.518239403471540738E+00    0.241857312666025302E-01    0.292357320589555769E+00    0.165217544672301014E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.225305860578090655E+00    0.448313713905098110E+00    0.594611695784340449E-01    0.266919255938377176E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.474303020007596682-320
    0.244561703117076257E+00    0.229684957744056117E+00    0.301632656184998627E+00    0.224120682953868972E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.198987472555958389E+00    0.245613319871003849E+00    0.313195786970129286E+00    0.242203420602908476E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.217062872706720505E+00    0.290931590357114855E+00    0.328619856961002821E+00    0.163385679975161818E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.474303020007596682-320
    0.370915027745621850E+00    0.294049028053389949E+00    0.150314649101739556E+00    0.184721295099248645E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.222772282698821988E+00    0.858548914093951177E-01    0.358489380759675569E+00    0.332883445132107270E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.408822439572221308E+00    0.262317112496624649E+00    0.270517185403885529E+00    0.583432625272685204E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.105639203295832054E+00    0.177742145590389505E+00    0.223642962800316952E+00    0.492975688313461446E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.474303020007596682-320
    0.287941417805341604E+00    0.196866669038071630E-01    0.423205355177177611E+00    0.269166560113673625E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.332816488480692563E+00    0.513527633920214721E+00    0.681060767200715733E-01    0.855498008790211151E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.221126615413389654E+00    0.455006357625912017E+00    0.161967960855899040E+00    0.161899066104799316E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.181767015531962173E+00    0.307204383717063545E+00    0.252177503787600898E+00    0.258851096963373384E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.589523338498494587E+00    0.246682025125770747E-01    0.168435473800967989E+00    0.217372985187960388E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.351823620662731762E+00    0.289752968630965946E+00    0.399336656616691224E-01    0.318489745044633177E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.217489472981084286E+00    0.175655207848760819E+00    0.246451370855028495E+00    0.360403948315126399E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.239583548416426956E+00    0.323285707748050710E+00    0.104161798996653225E-01    0.426714563935856994E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.119393941456583760E+00    0.256343482265538436E+00    0.318381946251406867E+00    0.305880630026470923E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.479304694165615455E-01    0.338624286270317709E+00    0.252684259771387365E+00    0.360760984541733387E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.469371674149511364E+00    0.282157214299817265E-01    0.208008227827290337E+00    0.294404376593216610E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.474303020007596682-320
    0.110399705200864826E+00    0.184451655723892355E+00    0.327991361699759947E-02    0.701868725458245191E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.200227799446210386E+00    0.368221268190353501E+00    0.195304640993758688E+00    0.236246291369677452E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.474303020007596682-320
    0.685117454561260802E-01    0.281170055928267881E+00    0.415364511391942248E+00    0.234953687223663832E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.277070609803151957E+00    0.331550614121427500E+00    0.907237976301463606E-01    0.300654978445274168E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.269109533917522126E+00    0.346996668967199440E+00    0.222613369458920796E+00    0.161280427656357639E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.474303020007596682-320
    0.502068757774988494E+00    0.993181745199577248E-01    0.309693831249066298E+00    0.889192364559874548E-01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.474303020007596682-320
    0.131006894522469521E-01    0.169637252666733573E+00    0.437299328893559547E+00    0.379962728987459919E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.401985710434629606E+00    0.174046574174408414E+00    0.263428616607374044E+00    0.160539098783587963E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.474303020007596682-320
    0.342328617637559729E+00    0.353854047620975609E-01    0.316797993124517119E+00    0.305487984475825591E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.474303020007596682-320
    0.284971053667136931E+00    0.174035629163881433E+00    0.266902097986215059E+00    0.274091219182766577E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.305835039046106816E+00    0.504698937822926630E+00    0.373805971269672299E-01    0.152085426003999352E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.901021304390101641E-01    0.246292184998980423E+00    0.215983880979937121E+00    0.447621803582072264E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.175720690592204437E+00    0.266418792029056606E+00    0.511262543831433103E+00    0.465979735473057988E-01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.474303020007596682-320
    0.129867885393877586E+00    0.231194800979631326E+00    0.978899367254808944E-01    0.541047376901010235E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.421682849595796161E+00    0.133643885714456317E+00    0.277120487839633389E+00    0.167552776850114132E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.474303020007596682-320
    0.368934169496385356E+00    0.311341621325843532E+00    0.198242641534113473E+00    0.121481567643657626E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.474303020007596682-320
    0.222816098316294120E+00    0.478545852475558364E+00    0.260238680751261608E+00    0.383993684568859420E-01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.474303020007596682-320
    0.318511219203921558E+00    0.146934653597175363E+00    0.235486078520605685E+00    0.299068048678297393E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.474303020007596682-320
    0.199538693897841068E+00    0.123546554861642968E+00    0.621595432722048646E+00    0.553193185184672961E-01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.474303020007596682-320
    0.248756021318657539E+00    0.293553611279023907E+00    0.245483946180046902E+00    0.212206421222271652E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.113540535922601951E+00    0.376207525280693178E+00    0.376409430019789770E+00    0.133842508776915059E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.502170678395010006E-01    0.788086320366536364E+00    0.406736376411450731E-01    0.121022974152817570E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.432531573031156136E+00    0.230320952854025124E+00    0.390583338441754524E-01    0.298089140270643316E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.474303020007596682-320
    0.275560453826188267E+00    0.138736226165306065E+00    0.213510157754705110E+00    0.372193162253800558E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.474303020007596682-320
    0.688334850245383434E+00    0.404937866856518308E-01    0.204278476277557547E+00    0.668928867914071607E-01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.474303020007596682-320
