    0.250892777293447500E+00    0.204667115295287388E+00    0.255542546900498546E+00    0.369435501878034520E-01    0.247377784674008006E+00    0.457622564895510814E-02    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.157165408955530383E+00    0.672675062240174482E-01    0.303604581892172598E+00    0.284063693066102574E+00    0.735215282314166940E-01    0.114377281630760316E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.227874372296648031E+00    0.966097758542237700E-01    0.182186631413383399E+00    0.139100474359895143E+00    0.219473851485915639E+00    0.134754894589934004E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.198322036529489959E+00    0.405040038340515676E-01    0.143495388667840229E+00    0.691652539434029212E-01    0.277416947824745241E+00    0.271096369200470089E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.553353523342196129-320
    0.136772449768103488E+00    0.174043496274413678E+00    0.266956288907166939E+00    0.688545505546214569E-02    0.233945865230559963E+00    0.181396444764293785E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.270264191095550055E+00    0.322804133223548007E+00    0.107623182575294671E+00    0.177901499697044302E+00    0.606677104790504518E-01    0.607392829295125558E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.553353523342196129-320
    0.276524027813249869E-01    0.964014937810798167E-01    0.134001398568465130E+00    0.105200903837922896E+00    0.317544916732114657E+00    0.319198884299092489E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.327082168354250802E+00    0.202365668903613682E+00    0.141071980292793615E-01    0.351551126011362847E+00    0.235813067704438162E-01    0.813125319310494810E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.143851747873331715E+00    0.443612825628707588E-01    0.245761794559296115E+00    0.222824664093917241E+00    0.127808548649068543E+00    0.215391962261515635E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.143238653087515488E+00    0.212641488715387267E+00    0.216530931302175961E+00    0.365223147888905364E-01    0.174446892670943959E+00    0.216619719435086788E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.267507844186108734E+00    0.450337103357374008E-01    0.194894630305827210E+00    0.406018080504474133E+00    0.770359729134424687E-01    0.950976175441003470E-02    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.241808933946958265E+00    0.404073868318503948E+00    0.193459276739083308E+00    0.159599367731247416E+00    0.648359969955078649E-03    0.410193294251960520E-03    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.287084864980386434E+00    0.340766326438411401E-03    0.128605885092030470E+00    0.321410668742998507E+00    0.916397451854345652E-01    0.170918069672711587E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.176674337192524233E+00    0.105530271406720652E+00    0.124795939655172591E+00    0.315758124997322864E+00    0.226613746037826330E+00    0.506275807104333217E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.739485734609271611E-01    0.250762557534383590E+00    0.996859369835303710E-01    0.280325345701122830E+00    0.240666282837667139E+00    0.546113034823689086E-01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.243084005691931837E+00    0.267621531266490076E+00    0.551978521727666122E-01    0.255784754756931743E+00    0.119170298389022836E+00    0.591415577228568967E-01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.243935260210308952E+00    0.158416847081245815E+00    0.886658978861736141E-01    0.135400108293683430E+00    0.159665721794686050E+00    0.213916164733902125E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.867915536333754983E-01    0.353015219756414533E+00    0.235062023418678573E+00    0.652608891027236853E-03    0.218639973480178523E+00    0.105838620820325635E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.268399039669487471E+00    0.191752331912249191E+00    0.271909035372947805E+00    0.233404097313839431E+00    0.136098550086671171E-02    0.331745102306093900E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.553353523342196129-320
    0.293359423699960709E+00    0.123507608977446309E+00    0.102724701381368883E+00    0.272056976116068883E+00    0.148354520406670076E+00    0.599967694184851338E-01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.200632339263809273E+00    0.550481736447140102E-01    0.268403648994382127E+00    0.115879013189433458E+00    0.156400495131622380E+00    0.203636329776038738E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.243134761524011589E+00    0.198535366835090099E+00    0.298774682582159501E+00    0.136972475924958786E+00    0.543992400380096525E-01    0.681834730957703999E-01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.806701258823664391E-01    0.234560291597451148E+00    0.289234552334927064E+00    0.107297181494701188E+00    0.658798371437992469E-01    0.222358011546754941E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.236785810122581708E+00    0.222319332310007389E+00    0.243289617238476835E+00    0.931611623487082485E-01    0.105436165576269572E+00    0.990079124039562469E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.553353523342196129-320
    0.126745434804459628E+00    0.173943537956419314E+00    0.239980739730774356E+00    0.262089122450436529E+00    0.578013597934510306E-01    0.139439805264459149E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.553353523342196129-320
    0.261315268860406680E+00    0.283938715384646656E+00    0.836507377923393775E-01    0.625099706323283683E-01    0.188238979220770486E+00    0.120346328109508446E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.919227673190585598E-01    0.695707391382840434E-01    0.204569351230324575E+00    0.271329978723894694E+00    0.127333813808846119E+00    0.235273349779592023E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.126587873564716319E+00    0.278584561297663513E+00    0.880699677959793925E-01    0.280364212646519340E+00    0.863562028737933085E-01    0.140037181821328155E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.669761839028958500E-01    0.225222045803794263E+00    0.138325263156567596E+00    0.586986982692441275E-01    0.288171235858175168E+00    0.222606573009323017E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.301131395327810025E+00    0.583847719313634814E-01    0.243162540841501879E+00    0.886136481158511652E-01    0.828083289321684818E-01    0.225899314851304933E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.112114408509904784E+00    0.216425777803971264E+00    0.103613266472032423E+00    0.104789461716011695E+00    0.289991986126715784E+00    0.173065099371364051E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.186090755639267080E+00    0.164364702528521062E+00    0.544213014365669615E-01    0.276087725129331496E+00    0.708248420618375757E-01    0.248210673204475846E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.553353523342196129-320
    0.401408408856836138E-01    0.206849205532041919E+00    0.411011484082273587E-01    0.156852254647381617E+00    0.320666411214291514E+00    0.234390139312373985E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.439532849227598360E-01    0.270164292663358230E+00    0.127648314571789351E+00    0.192319388770598787E+00    0.295374423825303378E+00    0.705402952461904043E-01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.259149214012172668E+00    0.238155551586206160E+00    0.263950747381079043E+00    0.343401644745661844E-01    0.195623930746014058E+00    0.878039179996190945E-02    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.294867761345635138E+00    0.312701555195567027E+00    0.499840565706522605E-01    0.337967642429530604E-01    0.257065946163620052E+00    0.515839164815724699E-01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.190480108159608252E+00    0.253805770756437177E+00    0.332297593497787591E-01    0.207593530757486072E+00    0.184093949743321827E+00    0.130796881233367940E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.214678670038397662E+00    0.273168780757923169E+00    0.228469684223703180E-01    0.151455149712809739E+00    0.878588451800834946E-01    0.249991585888415635E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.122340833708944136E+00    0.128007318553173322E+00    0.247342816103319402E+00    0.487389509661388491E-02    0.280838104996753601E+00    0.216597031541195667E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.697266953546281237E-01    0.792325450617697991E-01    0.278727016847602760E+00    0.201113478552641861E+00    0.250302726897497385E+00    0.120897537285860071E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.878256060420980721E-02    0.352661740818002722E+00    0.160600765079966457E+00    0.117295053685142120E+00    0.521538497403566809E-01    0.308506030072322190E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.553353523342196129-320
    0.837645503064557984E-01    0.252798155543278440E-03    0.542020725066632500E-01    0.170301978136587373E+00    0.429960309827522924E+00    0.261518291067227404E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.627577365447753999E-01    0.763790903349871077E-02    0.650240022124275608E-02    0.435987759899076788E+00    0.366916709240631800E+00    0.120197485060774531E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.225787941612960258E+00    0.191717552906050581E+00    0.435596795783470617E-01    0.270476088563141981E+00    0.114481123770586002E+00    0.153977613568914123E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.630440655534546396E-01    0.202112141813589691E+00    0.110078775373417398E+00    0.247738107653211609E-01    0.290646001725127556E+00    0.309345204769089610E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.985075891986973290E-01    0.216720156209700504E+00    0.402851860685506769E+00    0.758037824754931745E-02    0.260921522768650216E+00    0.134184928898958920E-01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.403174508406040286E-01    0.136338242696450535E+00    0.153781650082397442E+00    0.242009653584370987E+00    0.225928880565152007E+00    0.201624122231024994E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.244505397714596590E+00    0.189675866818224598E+00    0.924204130895334014E-01    0.103608175647021905E+00    0.273787063471120973E+00    0.960030832595025474E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.204541362467492910E+00    0.880358507749289532E-01    0.292598863825511868E+00    0.904617338434605539E-01    0.262303522115006627E+00    0.620586669735991511E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.178159360972446140E+00    0.529091907943316647E-01    0.192958694435265310E+00    0.166459655303079129E+00    0.107554473952457166E+00    0.301958624542420617E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.553353523342196129-320
    0.268361718337774835E+00    0.138277897056004878E+00    0.121010419290733542E+00    0.289739299689030727E+00    0.103927921849924623E+00    0.786827437765313248E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.385783778204673300E+00    0.189044516106220944E+00    0.466540704209902207E-01    0.147427705012070642E+00    0.702972626300545494E-01    0.160792667625990343E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.273058283537812307E+00    0.308974402495162809E-01    0.385169643110596371E+00    0.662121859317681971E-01    0.162056395605342241E+00    0.826060515649645888E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.553353523342196129-320
    0.111425262892718077E-01    0.177313683141273243E+00    0.314586482071265217E+00    0.217800667142461352E-01    0.291562320174479583E+00    0.183614921609463994E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.471863355864413150E-01    0.391928588084694440E+00    0.119632003258549016E+00    0.281244253058234195E+00    0.928583673959337136E-01    0.671504526161473270E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.560876812147517029E-01    0.147681210720518097E+00    0.202182083421529490E+00    0.224433616086199078E+00    0.222285162819701898E+00    0.147330245737299748E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.209718830540735562E+00    0.682058391412161541E-01    0.240205107740807861E+00    0.355586827695320129E+00    0.109400427392386937E+00    0.168829674895333570E-01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.387379421099731225E+00    0.224902675688252257E+00    0.133957755896468612E-01    0.248168465914702131E-01    0.333273415949709162E+00    0.162318650811902644E-01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.553353523342196129-320
    0.241698344320019104E+00    0.171459588004846952E+00    0.193408817779839620E+00    0.464754143897704464E-03    0.744397640419855872E-01    0.318528731709411039E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.135656539319120362E+00    0.671821854085986742E-01    0.143000840489763192E+00    0.268588212777521429E+00    0.245764374873628566E+00    0.139807847131367791E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.206057627628891876E+00    0.104996665169687003E+00    0.230935686319677508E+00    0.664034460225608608E-01    0.243095665311157144E+00    0.148510909548025594E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.553353523342196129-320
    0.123372520422925638E+00    0.219662820741010206E+00    0.115115891255251734E+00    0.255226690653008459E+00    0.121291268377804046E+00    0.165330808549999875E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.100000000000000000E+01    0.553353523342196129-320
    0.209426325185622292E+00    0.149054490930635636E+00    0.868086911805224654E-01    0.163384543238815516E+00    0.133957007785744542E+00    0.257368941678659535E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.120498311946805839E+00    0.211518417022576732E+00    0.151236405048587735E+00    0.119311230738755533E+00    0.164831352554994620E+00    0.232604282688279540E+00    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.156984950665900985E+00    0.624180778065401079E-01    0.330875511712360459E+00    0.105021967280577944E+00    0.238394649177942897E+00    0.106304843356677614E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.119731676365847098E+00    0.152018314298910384E+00    0.357922437679890825E-02    0.278056953730633105E+00    0.181044939107895292E+00    0.265568892119915190E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
    0.108965073621968556E+00    0.775051076814153583E-01    0.428649266158853681E-01    0.220041274606683823E+00    0.240639714315810077E+00    0.309983903158236818E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.100000000000000000E+01    0.553353523342196129-320
